states,scores
120100002010000200000010000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
122100002010000201000010000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221210000110000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
221210001110000002000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221210021110000012000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221210021110002012000000100000000000000000,"[1, 0, 0, 0, 0, 0, 0]"
221101020010002000000100000000000000000000,"[0.03878, 0, 0, 0, 0, 0, 0]"
120111002000200200000010000000000000000000,"[0, 0, 0, 0, -1, 0, 0]"
221121120010001001000200200010000002000000,"[0, 0.04451, 0, 0, 0, 0, 0]"
221121122010001101000200200010000002000000,"[0, 0.07329, 0, 0, 0, 0, 0]"
221121122010001101000210200010020002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221121122011001101000210200012020002000000,"[0, 0, 0, 0, 0, 0, 0]"
221121122011101101000210200012020002200000,"[0, 0, -1, 0, 0, 0, 0]"
212102020010002002000100100010010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212102020010102002000100100010010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212102022010102102000100100010010002000000,"[0, -1, 0, 0, 0, 0, 0]"
220102211010012201000110200021020001000000,"[0, 0, 0, 0, 0, 0, 0]"
220102211010112201000110200021020001200000,"[0, 0, 0, 0, 0, 0, 0]"
222102211010112201001110200021020001200000,"[0, 0, 0.0119, 0, 0, 0, 0]"
222112211210112201001110200021020001200000,"[0, 0, 0, 0, 0, 0, 0]"
222112211210112201021110201021020001200000,"[0, 0, -1, 0, 0, 0, 0]"
201100220010021001000000200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201100220010021001000200200000010000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201110220010021001000200200020010000001000,"[-1, 0, 0, 0, 0, 0, 0]"
220120211010002201000110200022010001100000,"[0, 0, 0, 0, 0, 0, 0]"
220122211010002201000110200022010001101000,"[0, 0, -1, 0, 0, 0, 0]"
220120021010002101000100200020010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220120021010002101000120200021010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220121021010002101000120200021010001200000,"[0, 0, -1, 0, 0, 0, 0]"
100102020010202001010000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221112021011101201100210200012020002002000,"[0, -0.86373, -1, 0, -1, -1, -1]"
022101000110000002000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222101001110000002000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222111021110000002000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
222111021110200102000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221100221110011211000200200010020002000000,"[0, -1, 0, 0, 0, 0, 0]"
221101220110102001000100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221101222110102011000100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221101222110102211000110000020000002000000,"[0, -1, 0, 0, 0, 0, 0]"
221102021010001101000200200010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112021010001101000220200010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112021110001101000220200012000002000000,"[0, 0, 0, 0, 0, -1, 0]"
200100120020011001000000200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
200101120020011001000200200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201101120020011001000200200020000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
222112021011101201000210200022010001201000,"[0, 0, -1, 0, -1, 0, 0]"
200121120011201001100200200020000000000000,"[0, 0, 0, 0, 0, 0, 0]"
220121120011201001110200200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220121120011211001110200200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220121122011211101110200200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220121122011211101110220200020010002000000,"[0, -1, 0, 0, 0, 0, 0]"
221100120010002002000100000010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221110120010002002000100000010000002000000,"[0, 0, 0, 0, 0, 0, -1]"
211120221110012000000100000020000002000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
211120221112012001000100000020000002000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
211122221112012011000100000020000002000000,"[0, -1, -1, 0, 0, 0, 0]"
201112210110021011000200200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112210111021011000200200020000002000000,"[0, 0, 0, 0, 0, 0, -1]"
220101211010200000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220111211010202000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220111211010202000000200000010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220111211010202100000200000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220111211010202100010220000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220111211011202100010220000012000002000000,"[0, 0, 0, 0, 0, 0, 0]"
222111211011202100010220001012000002000000,"[0, -1, 0, 0, 0, 0, 0]"
201122010111202001100200200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201122010111202001100200200020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221122010111202011100200200020000001000000,"[0, -1, 0, 0, 0, 0, 0]"
221102022010001201000210200011010002001000,"[0, 0, 0, 0, 0, 0, 0]"
221122022011001201000210200011010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221122022011101201000210200011010002201000,"[0, 0, 0, 0, 0, 0, -1]"
222101211010002201000110200022000001100000,"[0, 0, 0, 0, 0, 0, 0]"
222101211210002211000110200022000001100000,"[0, 0, -1, 0, 0, 0, 0]"
210120012010002101000210000012000002000000,"[0, -1, 0, 0, 0, 0, 0]"
200121210010002001000100200020010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200121210011002001000100200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221121210011002001000100200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221121212011102001000100200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221121212011102201000110200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221121212011102201010110200022010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221121212011102201110110200022010002200000,"[0, 0, -1, 0, 0, 0, 0]"
220100111010012200000200000020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220110111010012200000220000020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221110111010012200000220000022000001000000,"[0, 1, 0, 0, 0, 0, 0]"
210120021011002101000120200020000000000000,"[0, 0, 0, 0, 0, 0, 0]"
210120021011002101200120200020010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210120021011002101200120200020010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210120021011002101200120210022010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210120021011002101200120210022011002201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
212120021011002101200120210022011002201100,"[0, 0, 0.0119, 0, 0, 0, 0]"
212120021211002111200120210022011002201100,"[0, 0, 0, 0, 0, 0, -1]"
120100021010002102000210000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
120100021010002102000210100012000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
120110021010002102000210100012000002200000,"[0, 0, 0.0119, 0, 0, 0, 0]"
122110021011002102000210100012000002200000,"[0, 0, -1, 0, 0, 0, 0]"
210100211010022000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211100211010022000000200000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211100211010022000000200000020000001000000,"[0, -1, 0, 0, 0, 0, 0]"
202100010020001001000000100000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
202100010020001001000200100010020000000000,"[0, 0, 0, 0, 0, 0, 0]"
202102010020001001000200100010020000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212102010020001001000200100010020002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212102012120001001000200100010020002001000,"[0, 0, 0, 0, 0, 0, 0]"
212102012120001021000201100010020002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212102012120001221000211100010020002001000,"[0, -1, 0, 0, 0, 0, 0]"
221102021010102001020100200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221102021110102001020100200020010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
221102021110102001020100201020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112021110102201020100201020010002000000,"[0, -1, 0, 0, 0, 0, 0]"
212110222120001121000201100010010002002000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212110222120001121000221100011010002002000,"[0, -1, 0, 0, 0, 0, 0]"
211120221010021001000200200010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211120221110021001000200200010000002000000,"[0, 0, 0, 0, 0, 0, 0]"
211120221110021201000210200010000002000000,"[0, 0, -1, 0, 0, 0, 0]"
100210120020000001000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
100210120020001001000000200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
100210120020011001000200200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
110210120020011001000200200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
110210120020011001000200200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
110211122020011001000200200020010002000000,"[0, 0, 0, 0, 0, 0, 0]"
112211122020011001000200200020010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
112211122120011201000200200020010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
112211122120011201000220200021010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
112211122121011201000220200021010002201000,"[0, 0, 0, 0, 0, 0, 0]"
112211122121211201010220200021010002201000,"[0, 0, 1, 0, 0, 0, 0]"
100101120000002000000200000000000000000000,"[0, 0, 0, -1, 0, 0, 0]"
200111010002002000000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221112021011002001000000200000000000000000,"[1, 0, 0, 0, 0, 0, 0]"
221102021110101201020210200010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221102021110101201020210201012000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112021110101201020210201012000002200000,"[0, 0, -1, 0, 0, 0, 0]"
221121020111001011100202200010200002020000,"[0, -1, 0, 0, 0, 0, 0]"
211121121110002201000120000022000002000000,"[0, 1, 0, 0, 0, 0, 0]"
210102211010200001000000200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211102211010202001000000200000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
220101120010020001000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220101120010022001000100000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
202101120210101001000200200000000000000000,"[0, 0, 0, 0, 0, 0, -1]"
222102020110001001000100200010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
222102020110001011000100200010000002000000,"[0, -1, 0, 0, 0, 0, 0]"
201102000010100001000000200000020000000000,"[0, 0, 0, 0, 0, 0, 0]"
201102200010100001010000200000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211102220010100001010000200000020000000000,"[-1, 0, 0, 0, 0, 0, 0]"
221101121010001001000200200010020002002000,"[0, -1, 0, 0, 0, 0, 0]"
200110020012002002000100100000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
200111020012002002000100100020010000000000,"[0, -1, 0, 0, 0, 0, 0]"
221100000020000001000000100000000000000000,"[0.02369, 0, 0, 0, 0, 0, 0]"
100122010010201002000000000000000000000000,"[0, -1, 0, 0, 0, 0, 0]"
222100021110001101000220200011000002000000,"[0, -1, 0, 0, 0, 0, 0]"
200101010010002001000200200020010000000000,"[1, 0, 0, 0, 0, 0, 0]"
220102011010002102000100100020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220102011010002102000110100020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
220102011010002102000110100022010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220102011010002102000110100022010002201000,"[0, 0, -1, 0, 0, 0, 0]"
201121200011020001000000200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201121220111020001000000200000000000000000,"[0, 0, 0, 0, 0, 0, -1]"
210210021010001000000200000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210210021010001200000210000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210210021010001201000210000012000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210210021011001201000210000012000002200000,"[0, 0, -1, 0, 0, 0, 0]"
201100220010002001000100200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201110220010002001000100200020010000000000,"[-1, 0, 0, 0, 0, 0, 0]"
222111021110001001000200200020010002000000,"[0, -1, 0, 0, 0, 0, 0]"
221122211011002101100120200022010001200000,"[0, 0, -1, 0, 0, 0, 0]"
202100100210000001000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
201001120000012000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
201001120000012000002100000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
201101120000012000002100000020000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
120102020010001002000100000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
120112020010001002000100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
120112021010001002000100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
121112021010001202000100000020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
121112021010001202000120000021000002000000,"[0, 0, 0, 0, 0, 0, 0]"
121112021012001202000120100021000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
121112021012001202100120100021000002200000,"[0, 0, -1, 0, 0, 0, 0]"
220100211010002001000100200020010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220100211010002101000100200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221100211010002101000120200020010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221100211010002101000120200022010002001000,"[0, -1, 0, 0, 0, 0, 0]"
221120210110002001000100200020010002001000,"[0, -1, 0, 0, 0, 0, 0]"
112102010010201002000200200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
112102011010201002000200200020010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
112102011010201102000200200020010002000000,"[0, -1, 0, 0, 0, 0, 0]"
210121020010001001000200200000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
210121021010001001000200200000020000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210121021011001001000200200020020000000000,"[0, 0, 0, 0, 0, 0, 0]"
210121021011101001000200200020020000002000,"[0, 0, 0, 0, 0, 0, 0]"
210121221011101001010200200020020000002000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210121221011101101010200200020020002002000,"[0, 0, 0, 0, 0, -1, 0]"
212001000100000000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212011020100000000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212011020100002000000100000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212011020100002010000100000020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212111020100002010000100000020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
212111020100202010000101000020000002000000,"[0, 0, 0, 0, 0, 0, 0]"
212111020100202010010101000020200002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212111022101202010010101000020200002000000,"[0, 0, 0, 0, 0, 0, 0]"
212111022101202210010111000020200002000000,"[0, 0, 0, 0, 0, 0, 0]"
212111022101202210110111002020200002000000,"[0, 0, 0, 0, -1, 0, 0]"
221100122210002101000100000020000001000000,"[0, 0, 0, 0.02321, 0, 0, 0]"
221110122210002101000120000020000001000000,"[0, -1, 0, 0, 0, 0, 0]"
220111022010001101000210200000020000000000,"[0, -0.42624, 0, 0, 0, 0, 0]"
221121022011101201110210200011020002202000,"[0, 0, -1, 0, 0, 0, 0]"
221120021012001201100110220011020002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221120021012001201100110220011020002201000,"[0, 0, -1, 0, 0, 0, 0]"
221100210110022021000101200020000001000000,"[0, 1, 0, 0, 0, 0, 0]"
221122121010001001000200200010010002000000,"[0, 0, 0, 0, 0, 0, 0]"
221122121110001221000210200012010002100000,"[0, 0, -1, 0, 0, 0, 0]"
201110000212000000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220120021010001001000200200010010000000000,"[0.01967, 0, 0, 0, 0, 0, 0]"
221120221011001101100220200012010002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221120221011001101100220210012010002200000,"[0, 0, 0, 0, 0, 0, 0]"
221120221011011101100220210012010002202000,"[0, 0, 0.0119, 0, 0, 0, 0]"
221120221211011101101220210012010002202000,"[0, 0, 0.0119, 0, 0, 0, 0]"
221120221211011121101221210012010002202000,"[0, 0, -1, 0, 0, 0, 0]"
200102120010002001000000200000010000001000,"[1, 0, 0, 0, 0, 0, 0]"
001000100200000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
101020100200000000000000000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
101020100200000020000001000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
101220100210000020000001000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
101220120210000021000001000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
101220120210002021000101000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
101220120210002021000101000020000001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
121220120210002021000101100020000001000000,"[0, -1, 0, 0, 0, 0, 0]"
212120021010000101000000200000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
212120121010002101000000200000000000000000,"[1, 0, 0, 0, 0, 0, 0]"
210120022010001101000210200010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210120022010001101000210200012000002100000,"[0, 0, 0, 0, 0, 0, 0]"
211120222010001101000210200012000002100000,"[0, 0, -1, 0, 0, 0, 0]"
201110020110002022000100000000000000000000,"[0, -1, 0, 0, 0, 0, 0]"
200101020020102001000000100000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
200101020020102001000100100000020000000000,"[0, 0, 0, 0, 0, 0, 0]"
220111020020102001000100100000020000000000,"[0, -1, 0, 0, 0, 0, 0]"
221101220010001001000100200020020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221101222010001101000100200020020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221101222010001101000120200021020001000000,"[0, -1, 0, 0, 0, 0, 0]"
211120020010000002000000100000020000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211120020011002002000000100000020000001000,"[0, 0, 0, 0, 0, 0, 0]"
211120020211002002000100100000020000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211120020211002002100100100020020000001000,"[0.0119, 0, 0, 0, 0, 0, 0]"
211120020211002002100100110020020002001000,"[0, -1, 0, 0, 0, 0, 0]"
221101021210001011000200200010020002000000,"[0, 0.02321, 0, 0, 0, 0, 0]"
221101021210001211000201200010020002000000,"[0, 0.02321, 0, 0, 0, 0, 0]"
221101021210001211000221200011020002000000,"[0, 0.02321, 0, 0, 0, 0, 0]"
221101121210001211000221200011020002200000,"[0, 0, 0.0119, 0, -1, 0, 0]"
221101121210001211000221200011220002201000,"[0, 0, -1, 0, 0, 0, 0]"
200122010020002001000100100000010000000000,"[-1, 0, 0, 0, 0, 0, 0]"
220100221010001201000110200021020001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220100221010001201000110200021020001201000,"[0, 0, 0.0119, 0, 0, 0, 0]"
222100221110001201000110200021020001201000,"[0, 0, -1, 0, 0, 0, 0]"
201120020010001002000200100020010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221120020110001002000200100020010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221120022110001102000200100020010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221120122110001102000220100020010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221120122110001112000220100022010001000000,"[0, -1, 0, 0, 0, 0, 0]"
210122111011102201000120200022010002000000,"[0, 1, 0, 0, 0, 0, 0]"
200101010010002001000200000020000000000000,"[1, 0, 0, 0, 0, 0, 0]"
221110221011011001002200200210000002000000,"[0, 0, 0, 0, 0, 0, 0]"
221110221011011101202200200210000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221110221011011101202220200211000002000000,"[0, -1, 0, 0, 0, 0, 0]"
200120020020001001000000100000010000000000,"[-1, 0, 0, 0, 0, 0, 0]"
220112020010101001000200200000010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220112020011101001000200200020010000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
220112020011101001000200200020010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
220112022011101101000200200020010002001000,"[0, 0, 0, 0, 0, 0, 0]"
221112022011101101000220200020010002001000,"[0, 0, 0, 0, 0, 0, 0]"
221112222011101101100220200020010002001000,"[0, 0.0119, 0, 0, 0, 0, 0]"
221112222011101101110220200022010002001000,"[0, -1, 0, 0, 0, 0, 0]"
212111221110002201000100000020000002000000,"[0, 0, 0, 0, -1, 0, 0]"
212110022122001101000200100010010002002000,"[0, -1, 0, 0, 0, 0, 0]"
201110200020010000000000000000000000000000,"[-1, 0, 0, 0, 0, 0, 0]"
120101020000000000000000000000000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
120111020000002000000000000000000000000000,"[0, 0, 0, 0, 0, -1, 0]"
200201120000001000000100000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
200201120010021000000100000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
210201120010021000002100000000000000000000,"[0, 0, 0, 0, 0, 0, 0]"
210201120010021002002100000010000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210201121010021002002100000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210201121010021202002110000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210201121010021202002110100012000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210201121010021202002110100112000002200000,"[0, 0, 0.0119, 0, 0, 0, 0]"
212201121110021202002110100112000002200000,"[0, 0, -1, 0, 0, 0, 0]"
212120020120001011000200100010010002002000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212120022120001011000201100010010002002000,"[0, -1, 0, 0, 0, 0, 0]"
222120021110001101000210200022010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222121021110001101000210200022010001200000,"[0, 0, -1, 0, 0, 0, 0]"
210120121010001201000210200020000000000000,"[0.0119, 0, 0, 0, 0, 0, 0]"
210120121011001201000210200020000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
210120121011001201000210200022010002000000,"[0, 0, 0, 0, 0, 0, 0]"
210122121011101201000210200022010002000000,"[0, -1, 0, 0, 0, 0, 0]"
202111210110002000000200000020000001000000,"[0, -1, 0, 0, 0, 0, 0]"
212110020111001001100200200020020002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
212110022111001011100200200020020002000000,"[0, -1, 0, 0, 0, 0, 0]"
121110020010002000000200000010000002000000,"[0, 0.01785, 0, 0, 0, 0, 0]"
121110022010002001000200000010000002000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
121110022010002201000210000010000002000000,"[0, -1, 0, 0, 0, 0, 0]"
200102120010021001000200200010010000000000,"[0, 0, 0, 0, 0, 0, 0]"
202102120010021001000200200010010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222102121010021001000200200010010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
222102121010021201000210200010010001000000,"[0, 0.0119, 0, 0, 0, 0, 0]"
